timestamp,location,resource_type,stock_level,snap_event
2026-02-22T15:00:00Z,New Asgard,Pym Particles,74.62,false
2026-02-22T16:00:00Z,Wakanda,Vibranium,876.01,false
2026-02-22T16:00:00Z,Wakanda,Medical Kits,162.23,false
2026-02-22T16:00:00Z,Wakanda,Clean Water,358.66,false
2026-02-22T16:00:00Z,Wakanda,Arc Reactor Cores,84.58,false
2026-02-22T16:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-22T16:00:00Z,Sanctum Sanctorum,Vibranium,415.08,false
2026-02-22T16:00:00Z,Sanctum Sanctorum,Medical Kits,33.10,false
2026-02-22T16:00:00Z,Sanctum Sanctorum,Clean Water,933.19,false
2026-02-22T16:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,25.66,false
2026-02-22T16:00:00Z,Sanctum Sanctorum,Pym Particles,0.00,false
2026-02-22T16:00:00Z,Avengers Compound,Vibranium,573.06,false
2026-02-22T16:00:00Z,Avengers Compound,Medical Kits,269.04,false
2026-02-22T16:00:00Z,Avengers Compound,Clean Water,747.25,false
2026-02-22T16:00:00Z,Avengers Compound,Arc Reactor Cores,81.03,false
2026-02-22T16:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-22T16:00:00Z,Sokovia,Vibranium,127.92,false
2026-02-22T16:00:00Z,Sokovia,Medical Kits,117.61,false
2026-02-22T16:00:00Z,Sokovia,Clean Water,869.56,false
2026-02-22T16:00:00Z,Sokovia,Arc Reactor Cores,1.38,false
2026-02-22T16:00:00Z,Sokovia,Pym Particles,0.00,false
2026-02-22T16:00:00Z,New Asgard,Vibranium,1061.04,false
2026-02-22T16:00:00Z,New Asgard,Medical Kits,172.39,false
2026-02-22T16:00:00Z,New Asgard,Clean Water,893.31,false
2026-02-22T16:00:00Z,New Asgard,Arc Reactor Cores,68.42,false
2026-02-22T16:00:00Z,New Asgard,Pym Particles,71.27,false
2026-02-22T17:00:00Z,Wakanda,Vibranium,844.75,false
2026-02-22T17:00:00Z,Wakanda,Medical Kits,154.36,false
2026-02-22T17:00:00Z,Wakanda,Clean Water,346.62,false
2026-02-22T17:00:00Z,Wakanda,Arc Reactor Cores,78.45,false
2026-02-22T17:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-22T17:00:00Z,Sanctum Sanctorum,Vibranium,396.04,false
2026-02-22T17:00:00Z,Sanctum Sanctorum,Medical Kits,30.79,false
2026-02-22T17:00:00Z,Sanctum Sanctorum,Clean Water,896.50,false
2026-02-22T17:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,22.04,false
2026-02-22T17:00:00Z,Sanctum Sanctorum,Pym Particles,0.00,false
2026-02-22T17:00:00Z,Avengers Compound,Vibranium,558.53,false
2026-02-22T17:00:00Z,Avengers Compound,Medical Kits,257.29,false
2026-02-22T17:00:00Z,Avengers Compound,Clean Water,710.34,false
2026-02-22T17:00:00Z,Avengers Compound,Arc Reactor Cores,74.74,false
2026-02-22T17:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-22T17:00:00Z,Sokovia,Vibranium,121.83,false
2026-02-22T17:00:00Z,Sokovia,Medical Kits,112.84,false
2026-02-22T17:00:00Z,Sokovia,Clean Water,845.36,false
2026-02-22T17:00:00Z,Sokovia,Arc Reactor Cores,0.07,false
2026-02-22T17:00:00Z,Sokovia,Pym Particles,0.00,false
2026-02-22T17:00:00Z,New Asgard,Vibranium,1003.68,false
2026-02-22T17:00:00Z,New Asgard,Medical Kits,166.34,false
2026-02-22T17:00:00Z,New Asgard,Clean Water,862.38,false
2026-02-22T17:00:00Z,New Asgard,Arc Reactor Cores,63.73,false
2026-02-22T17:00:00Z,New Asgard,Pym Particles,66.59,false
2026-02-22T18:00:00Z,Wakanda,Vibranium,813.25,false
2026-02-22T18:00:00Z,Wakanda,Medical Kits,144.07,false
2026-02-22T18:00:00Z,Wakanda,Clean Water,326.70,false
2026-02-22T18:00:00Z,Wakanda,Arc Reactor Cores,76.83,false
2026-02-22T18:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-22T18:00:00Z,Sanctum Sanctorum,Vibranium,384.97,false
2026-02-22T18:00:00Z,Sanctum Sanctorum,Medical Kits,99.76,false
2026-02-22T18:00:00Z,Sanctum Sanctorum,Clean Water,872.93,false
2026-02-22T18:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,20.40,false
2026-02-22T18:00:00Z,Sanctum Sanctorum,Pym Particles,0.00,false
2026-02-22T18:00:00Z,Avengers Compound,Vibranium,547.43,false
2026-02-22T18:00:00Z,Avengers Compound,Medical Kits,245.43,false
2026-02-22T18:00:00Z,Avengers Compound,Clean Water,1385.87,false
2026-02-22T18:00:00Z,Avengers Compound,Arc Reactor Cores,69.12,false
2026-02-22T18:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-22T18:00:00Z,Sokovia,Vibranium,116.35,false
2026-02-22T18:00:00Z,Sokovia,Medical Kits,105.02,false
2026-02-22T18:00:00Z,Sokovia,Clean Water,826.03,false
2026-02-22T18:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-22T18:00:00Z,Sokovia,Pym Particles,0.00,false
2026-02-22T18:00:00Z,New Asgard,Vibranium,972.35,false
2026-02-22T18:00:00Z,New Asgard,Medical Kits,161.78,false
2026-02-22T18:00:00Z,New Asgard,Clean Water,839.91,false
2026-02-22T18:00:00Z,New Asgard,Arc Reactor Cores,57.37,false
2026-02-22T18:00:00Z,New Asgard,Pym Particles,60.59,false
2026-02-22T19:00:00Z,Wakanda,Vibranium,786.27,false
2026-02-22T19:00:00Z,Wakanda,Medical Kits,136.50,false
2026-02-22T19:00:00Z,Wakanda,Clean Water,316.71,false
2026-02-22T19:00:00Z,Wakanda,Arc Reactor Cores,71.70,false
2026-02-22T19:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-22T19:00:00Z,Sanctum Sanctorum,Vibranium,366.08,false
2026-02-22T19:00:00Z,Sanctum Sanctorum,Medical Kits,90.97,false
2026-02-22T19:00:00Z,Sanctum Sanctorum,Clean Water,847.51,false
2026-02-22T19:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,18.61,false
2026-02-22T19:00:00Z,Sanctum Sanctorum,Pym Particles,78.13,false
2026-02-22T19:00:00Z,Avengers Compound,Vibranium,520.92,false
2026-02-22T19:00:00Z,Avengers Compound,Medical Kits,236.75,false
2026-02-22T19:00:00Z,Avengers Compound,Clean Water,1325.60,false
2026-02-22T19:00:00Z,Avengers Compound,Arc Reactor Cores,63.54,false
2026-02-22T19:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-22T19:00:00Z,Sokovia,Vibranium,110.15,false
2026-02-22T19:00:00Z,Sokovia,Medical Kits,100.66,false
2026-02-22T19:00:00Z,Sokovia,Clean Water,796.48,false
2026-02-22T19:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-22T19:00:00Z,Sokovia,Pym Particles,0.00,false
2026-02-22T19:00:00Z,New Asgard,Vibranium,937.15,false
2026-02-22T19:00:00Z,New Asgard,Medical Kits,156.61,false
2026-02-22T19:00:00Z,New Asgard,Clean Water,809.35,false
2026-02-22T19:00:00Z,New Asgard,Arc Reactor Cores,54.20,false
2026-02-22T19:00:00Z,New Asgard,Pym Particles,54.50,false
2026-02-22T20:00:00Z,Wakanda,Vibranium,757.68,false
2026-02-22T20:00:00Z,Wakanda,Medical Kits,129.07,false
2026-02-22T20:00:00Z,Wakanda,Clean Water,307.37,false
2026-02-22T20:00:00Z,Wakanda,Arc Reactor Cores,66.02,false
2026-02-22T20:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-22T20:00:00Z,Sanctum Sanctorum,Vibranium,356.20,false
2026-02-22T20:00:00Z,Sanctum Sanctorum,Medical Kits,85.75,false
2026-02-22T20:00:00Z,Sanctum Sanctorum,Clean Water,814.11,false
2026-02-22T20:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,14.84,false
2026-02-22T20:00:00Z,Sanctum Sanctorum,Pym Particles,70.45,false
2026-02-22T20:00:00Z,Avengers Compound,Vibranium,491.32,false
2026-02-22T20:00:00Z,Avengers Compound,Medical Kits,228.76,false
2026-02-22T20:00:00Z,Avengers Compound,Clean Water,1302.66,false
2026-02-22T20:00:00Z,Avengers Compound,Arc Reactor Cores,60.75,false
2026-02-22T20:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-22T20:00:00Z,Sokovia,Vibranium,101.85,false
2026-02-22T20:00:00Z,Sokovia,Medical Kits,97.76,false
2026-02-22T20:00:00Z,Sokovia,Clean Water,778.55,false
2026-02-22T20:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-22T20:00:00Z,Sokovia,Pym Particles,47.27,false
2026-02-22T20:00:00Z,New Asgard,Vibranium,903.32,false
2026-02-22T20:00:00Z,New Asgard,Medical Kits,149.72,false
2026-02-22T20:00:00Z,New Asgard,Clean Water,790.80,false
2026-02-22T20:00:00Z,New Asgard,Arc Reactor Cores,52.45,false
2026-02-22T20:00:00Z,New Asgard,Pym Particles,48.63,false
2026-02-22T21:00:00Z,Wakanda,Vibranium,720.79,false
2026-02-22T21:00:00Z,Wakanda,Medical Kits,121.47,false
2026-02-22T21:00:00Z,Wakanda,Clean Water,1373.10,false
2026-02-22T21:00:00Z,Wakanda,Arc Reactor Cores,62.93,false
2026-02-22T21:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-22T21:00:00Z,Sanctum Sanctorum,Vibranium,344.62,false
2026-02-22T21:00:00Z,Sanctum Sanctorum,Medical Kits,83.67,false
2026-02-22T21:00:00Z,Sanctum Sanctorum,Clean Water,774.49,false
2026-02-22T21:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,12.32,false
2026-02-22T21:00:00Z,Sanctum Sanctorum,Pym Particles,67.39,false
2026-02-22T21:00:00Z,Avengers Compound,Vibranium,481.98,false
2026-02-22T21:00:00Z,Avengers Compound,Medical Kits,217.42,false
2026-02-22T21:00:00Z,Avengers Compound,Clean Water,1242.54,false
2026-02-22T21:00:00Z,Avengers Compound,Arc Reactor Cores,54.99,false
2026-02-22T21:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-22T21:00:00Z,Sokovia,Vibranium,98.74,false
2026-02-22T21:00:00Z,Sokovia,Medical Kits,95.34,false
2026-02-22T21:00:00Z,Sokovia,Clean Water,755.94,false
2026-02-22T21:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-22T21:00:00Z,Sokovia,Pym Particles,45.27,false
2026-02-22T21:00:00Z,New Asgard,Vibranium,885.70,false
2026-02-22T21:00:00Z,New Asgard,Medical Kits,140.24,false
2026-02-22T21:00:00Z,New Asgard,Clean Water,774.48,false
2026-02-22T21:00:00Z,New Asgard,Arc Reactor Cores,48.04,false
2026-02-22T21:00:00Z,New Asgard,Pym Particles,43.71,false
2026-02-22T22:00:00Z,Wakanda,Vibranium,685.15,false
2026-02-22T22:00:00Z,Wakanda,Medical Kits,295.48,false
2026-02-22T22:00:00Z,Wakanda,Clean Water,1352.68,false
2026-02-22T22:00:00Z,Wakanda,Arc Reactor Cores,57.27,false
2026-02-22T22:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-22T22:00:00Z,Sanctum Sanctorum,Vibranium,335.47,false
2026-02-22T22:00:00Z,Sanctum Sanctorum,Medical Kits,78.51,false
2026-02-22T22:00:00Z,Sanctum Sanctorum,Clean Water,753.91,false
2026-02-22T22:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,11.01,false
2026-02-22T22:00:00Z,Sanctum Sanctorum,Pym Particles,64.82,false
2026-02-22T22:00:00Z,Avengers Compound,Vibranium,458.94,false
2026-02-22T22:00:00Z,Avengers Compound,Medical Kits,211.87,false
2026-02-22T22:00:00Z,Avengers Compound,Clean Water,1209.92,false
2026-02-22T22:00:00Z,Avengers Compound,Arc Reactor Cores,52.34,false
2026-02-22T22:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-22T22:00:00Z,Sokovia,Vibranium,92.56,false
2026-02-22T22:00:00Z,Sokovia,Medical Kits,89.02,false
2026-02-22T22:00:00Z,Sokovia,Clean Water,731.28,false
2026-02-22T22:00:00Z,Sokovia,Arc Reactor Cores,131.29,false
2026-02-22T22:00:00Z,Sokovia,Pym Particles,40.27,false
2026-02-22T22:00:00Z,New Asgard,Vibranium,857.67,false
2026-02-22T22:00:00Z,New Asgard,Medical Kits,133.13,false
2026-02-22T22:00:00Z,New Asgard,Clean Water,740.95,false
2026-02-22T22:00:00Z,New Asgard,Arc Reactor Cores,43.30,false
2026-02-22T22:00:00Z,New Asgard,Pym Particles,42.16,false
2026-02-22T23:00:00Z,Wakanda,Vibranium,661.79,false
2026-02-22T23:00:00Z,Wakanda,Medical Kits,282.89,false
2026-02-22T23:00:00Z,Wakanda,Clean Water,1317.96,false
2026-02-22T23:00:00Z,Wakanda,Arc Reactor Cores,185.39,false
2026-02-22T23:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-22T23:00:00Z,Sanctum Sanctorum,Vibranium,328.94,false
2026-02-22T23:00:00Z,Sanctum Sanctorum,Medical Kits,74.04,false
2026-02-22T23:00:00Z,Sanctum Sanctorum,Clean Water,716.07,false
2026-02-22T23:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,9.13,false
2026-02-22T23:00:00Z,Sanctum Sanctorum,Pym Particles,59.45,false
2026-02-22T23:00:00Z,Avengers Compound,Vibranium,442.67,false
2026-02-22T23:00:00Z,Avengers Compound,Medical Kits,197.95,false
2026-02-22T23:00:00Z,Avengers Compound,Clean Water,1193.45,false
2026-02-22T23:00:00Z,Avengers Compound,Arc Reactor Cores,49.32,false
2026-02-22T23:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-22T23:00:00Z,Sokovia,Vibranium,86.01,false
2026-02-22T23:00:00Z,Sokovia,Medical Kits,84.94,false
2026-02-22T23:00:00Z,Sokovia,Clean Water,712.64,false
2026-02-22T23:00:00Z,Sokovia,Arc Reactor Cores,124.35,false
2026-02-22T23:00:00Z,Sokovia,Pym Particles,37.15,false
2026-02-22T23:00:00Z,New Asgard,Vibranium,824.35,false
2026-02-22T23:00:00Z,New Asgard,Medical Kits,127.38,false
2026-02-22T23:00:00Z,New Asgard,Clean Water,708.13,false
2026-02-22T23:00:00Z,New Asgard,Arc Reactor Cores,40.35,false
2026-02-22T23:00:00Z,New Asgard,Pym Particles,38.43,false
2026-02-23T00:00:00Z,Wakanda,Vibranium,652.06,false
2026-02-23T00:00:00Z,Wakanda,Medical Kits,271.92,false
2026-02-23T00:00:00Z,Wakanda,Clean Water,1250.15,false
2026-02-23T00:00:00Z,Wakanda,Arc Reactor Cores,172.94,false
2026-02-23T00:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-23T00:00:00Z,Sanctum Sanctorum,Vibranium,322.47,false
2026-02-23T00:00:00Z,Sanctum Sanctorum,Medical Kits,66.32,false
2026-02-23T00:00:00Z,Sanctum Sanctorum,Clean Water,704.01,false
2026-02-23T00:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,7.59,false
2026-02-23T00:00:00Z,Sanctum Sanctorum,Pym Particles,85.07,false
2026-02-23T00:00:00Z,Avengers Compound,Vibranium,433.33,false
2026-02-23T00:00:00Z,Avengers Compound,Medical Kits,188.00,false
2026-02-23T00:00:00Z,Avengers Compound,Clean Water,1164.73,false
2026-02-23T00:00:00Z,Avengers Compound,Arc Reactor Cores,46.04,false
2026-02-23T00:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-23T00:00:00Z,Sokovia,Vibranium,82.13,false
2026-02-23T00:00:00Z,Sokovia,Medical Kits,79.87,false
2026-02-23T00:00:00Z,Sokovia,Clean Water,701.37,false
2026-02-23T00:00:00Z,Sokovia,Arc Reactor Cores,115.63,false
2026-02-23T00:00:00Z,Sokovia,Pym Particles,33.36,false
2026-02-23T00:00:00Z,New Asgard,Vibranium,811.08,false
2026-02-23T00:00:00Z,New Asgard,Medical Kits,117.79,false
2026-02-23T00:00:00Z,New Asgard,Clean Water,678.21,false
2026-02-23T00:00:00Z,New Asgard,Arc Reactor Cores,36.89,false
2026-02-23T00:00:00Z,New Asgard,Pym Particles,35.09,false
2026-02-23T01:00:00Z,Wakanda,Vibranium,623.44,false
2026-02-23T01:00:00Z,Wakanda,Medical Kits,260.79,false
2026-02-23T01:00:00Z,Wakanda,Clean Water,1196.00,false
2026-02-23T01:00:00Z,Wakanda,Arc Reactor Cores,167.03,false
2026-02-23T01:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-23T01:00:00Z,Sanctum Sanctorum,Vibranium,318.48,false
2026-02-23T01:00:00Z,Sanctum Sanctorum,Medical Kits,58.69,false
2026-02-23T01:00:00Z,Sanctum Sanctorum,Clean Water,689.31,false
2026-02-23T01:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,4.41,false
2026-02-23T01:00:00Z,Sanctum Sanctorum,Pym Particles,80.59,false
2026-02-23T01:00:00Z,Avengers Compound,Vibranium,413.31,false
2026-02-23T01:00:00Z,Avengers Compound,Medical Kits,175.47,false
2026-02-23T01:00:00Z,Avengers Compound,Clean Water,1145.75,false
2026-02-23T01:00:00Z,Avengers Compound,Arc Reactor Cores,40.69,false
2026-02-23T01:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-23T01:00:00Z,Sokovia,Vibranium,75.05,false
2026-02-23T01:00:00Z,Sokovia,Medical Kits,76.78,false
2026-02-23T01:00:00Z,Sokovia,Clean Water,671.75,false
2026-02-23T01:00:00Z,Sokovia,Arc Reactor Cores,111.28,false
2026-02-23T01:00:00Z,Sokovia,Pym Particles,31.08,false
2026-02-23T01:00:00Z,New Asgard,Vibranium,780.07,false
2026-02-23T01:00:00Z,New Asgard,Medical Kits,111.33,false
2026-02-23T01:00:00Z,New Asgard,Clean Water,655.38,false
2026-02-23T01:00:00Z,New Asgard,Arc Reactor Cores,35.70,false
2026-02-23T01:00:00Z,New Asgard,Pym Particles,31.22,false
2026-02-23T02:00:00Z,Wakanda,Vibranium,598.20,false
2026-02-23T02:00:00Z,Wakanda,Medical Kits,254.56,false
2026-02-23T02:00:00Z,Wakanda,Clean Water,1158.22,false
2026-02-23T02:00:00Z,Wakanda,Arc Reactor Cores,163.18,false
2026-02-23T02:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-23T02:00:00Z,Sanctum Sanctorum,Vibranium,300.72,false
2026-02-23T02:00:00Z,Sanctum Sanctorum,Medical Kits,52.94,false
2026-02-23T02:00:00Z,Sanctum Sanctorum,Clean Water,659.61,false
2026-02-23T02:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,2.73,false
2026-02-23T02:00:00Z,Sanctum Sanctorum,Pym Particles,73.35,false
2026-02-23T02:00:00Z,Avengers Compound,Vibranium,395.94,false
2026-02-23T02:00:00Z,Avengers Compound,Medical Kits,166.74,false
2026-02-23T02:00:00Z,Avengers Compound,Clean Water,1124.57,false
2026-02-23T02:00:00Z,Avengers Compound,Arc Reactor Cores,36.78,false
2026-02-23T02:00:00Z,Avengers Compound,Pym Particles,0.00,false
2026-02-23T02:00:00Z,Sokovia,Vibranium,70.65,false
2026-02-23T02:00:00Z,Sokovia,Medical Kits,74.33,false
2026-02-23T02:00:00Z,Sokovia,Clean Water,657.49,false
2026-02-23T02:00:00Z,Sokovia,Arc Reactor Cores,103.96,false
2026-02-23T02:00:00Z,Sokovia,Pym Particles,26.18,false
2026-02-23T02:00:00Z,New Asgard,Vibranium,757.27,false
2026-02-23T02:00:00Z,New Asgard,Medical Kits,102.53,false
2026-02-23T02:00:00Z,New Asgard,Clean Water,639.43,false
2026-02-23T02:00:00Z,New Asgard,Arc Reactor Cores,31.59,false
2026-02-23T02:00:00Z,New Asgard,Pym Particles,30.36,false
2026-02-23T03:00:00Z,Wakanda,Vibranium,573.53,false
2026-02-23T03:00:00Z,Wakanda,Medical Kits,310.01,false
2026-02-23T03:00:00Z,Wakanda,Clean Water,1103.46,false
2026-02-23T03:00:00Z,Wakanda,Arc Reactor Cores,156.00,false
2026-02-23T03:00:00Z,Wakanda,Pym Particles,0.00,false
2026-02-23T03:00:00Z,Sanctum Sanctorum,Vibranium,288.07,false
2026-02-23T03:00:00Z,Sanctum Sanctorum,Medical Kits,49.53,false
2026-02-23T03:00:00Z,Sanctum Sanctorum,Clean Water,1537.32,false
2026-02-23T03:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,2.17,false
2026-02-23T03:00:00Z,Sanctum Sanctorum,Pym Particles,69.94,false
2026-02-23T03:00:00Z,Avengers Compound,Vibranium,386.63,false
2026-02-23T03:00:00Z,Avengers Compound,Medical Kits,156.24,false
2026-02-23T03:00:00Z,Avengers Compound,Clean Water,1108.16,false
2026-02-23T03:00:00Z,Avengers Compound,Arc Reactor Cores,31.90,false
2026-02-23T03:00:00Z,Avengers Compound,Pym Particles,83.03,false
2026-02-23T03:00:00Z,Sokovia,Vibranium,65.52,false
2026-02-23T03:00:00Z,Sokovia,Medical Kits,67.31,false
2026-02-23T03:00:00Z,Sokovia,Clean Water,642.30,false
2026-02-23T03:00:00Z,Sokovia,Arc Reactor Cores,101.07,false
2026-02-23T03:00:00Z,Sokovia,Pym Particles,24.42,false
2026-02-23T03:00:00Z,New Asgard,Vibranium,722.00,false
2026-02-23T03:00:00Z,New Asgard,Medical Kits,99.23,false
2026-02-23T03:00:00Z,New Asgard,Clean Water,607.07,false
2026-02-23T03:00:00Z,New Asgard,Arc Reactor Cores,30.51,false
2026-02-23T03:00:00Z,New Asgard,Pym Particles,28.13,false
2026-02-23T04:00:00Z,Wakanda,Vibranium,546.49,false
2026-02-23T04:00:00Z,Wakanda,Medical Kits,290.61,false
2026-02-23T04:00:00Z,Wakanda,Clean Water,1065.86,false
2026-02-23T04:00:00Z,Wakanda,Arc Reactor Cores,149.04,false
2026-02-23T04:00:00Z,Wakanda,Pym Particles,41.57,false
2026-02-23T04:00:00Z,Sanctum Sanctorum,Vibranium,271.95,false
2026-02-23T04:00:00Z,Sanctum Sanctorum,Medical Kits,44.12,false
2026-02-23T04:00:00Z,Sanctum Sanctorum,Clean Water,1474.52,false
2026-02-23T04:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,0.00,false
2026-02-23T04:00:00Z,Sanctum Sanctorum,Pym Particles,65.24,false
2026-02-23T04:00:00Z,Avengers Compound,Vibranium,377.60,false
2026-02-23T04:00:00Z,Avengers Compound,Medical Kits,151.24,false
2026-02-23T04:00:00Z,Avengers Compound,Clean Water,1068.88,false
2026-02-23T04:00:00Z,Avengers Compound,Arc Reactor Cores,27.89,false
2026-02-23T04:00:00Z,Avengers Compound,Pym Particles,107.80,false
2026-02-23T04:00:00Z,Sokovia,Vibranium,60.40,false
2026-02-23T04:00:00Z,Sokovia,Medical Kits,61.70,false
2026-02-23T04:00:00Z,Sokovia,Clean Water,615.19,false
2026-02-23T04:00:00Z,Sokovia,Arc Reactor Cores,93.43,false
2026-02-23T04:00:00Z,Sokovia,Pym Particles,21.48,false
2026-02-23T04:00:00Z,New Asgard,Vibranium,692.54,false
2026-02-23T04:00:00Z,New Asgard,Medical Kits,96.02,false
2026-02-23T04:00:00Z,New Asgard,Clean Water,579.33,false
2026-02-23T04:00:00Z,New Asgard,Arc Reactor Cores,25.48,false
2026-02-23T04:00:00Z,New Asgard,Pym Particles,25.17,false
2026-02-23T05:00:00Z,Wakanda,Vibranium,528.63,false
2026-02-23T05:00:00Z,Wakanda,Medical Kits,277.39,false
2026-02-23T05:00:00Z,Wakanda,Clean Water,1036.14,false
2026-02-23T05:00:00Z,Wakanda,Arc Reactor Cores,141.35,false
2026-02-23T05:00:00Z,Wakanda,Pym Particles,39.61,false
2026-02-23T05:00:00Z,Sanctum Sanctorum,Vibranium,266.88,false
2026-02-23T05:00:00Z,Sanctum Sanctorum,Medical Kits,38.56,false
2026-02-23T05:00:00Z,Sanctum Sanctorum,Clean Water,1414.87,false
2026-02-23T05:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,0.00,false
2026-02-23T05:00:00Z,Sanctum Sanctorum,Pym Particles,62.56,false
2026-02-23T05:00:00Z,Avengers Compound,Vibranium,962.11,false
2026-02-23T05:00:00Z,Avengers Compound,Medical Kits,144.80,false
2026-02-23T05:00:00Z,Avengers Compound,Clean Water,1034.07,false
2026-02-23T05:00:00Z,Avengers Compound,Arc Reactor Cores,24.26,false
2026-02-23T05:00:00Z,Avengers Compound,Pym Particles,102.18,false
2026-02-23T05:00:00Z,Sokovia,Vibranium,57.01,false
2026-02-23T05:00:00Z,Sokovia,Medical Kits,58.75,false
2026-02-23T05:00:00Z,Sokovia,Clean Water,601.18,false
2026-02-23T05:00:00Z,Sokovia,Arc Reactor Cores,91.31,false
2026-02-23T05:00:00Z,Sokovia,Pym Particles,19.04,false
2026-02-23T05:00:00Z,New Asgard,Vibranium,662.29,false
2026-02-23T05:00:00Z,New Asgard,Medical Kits,88.64,false
2026-02-23T05:00:00Z,New Asgard,Clean Water,1159.58,false
2026-02-23T05:00:00Z,New Asgard,Arc Reactor Cores,23.50,false
2026-02-23T05:00:00Z,New Asgard,Pym Particles,21.17,false
2026-02-23T06:00:00Z,Wakanda,Vibranium,499.07,false
2026-02-23T06:00:00Z,Wakanda,Medical Kits,262.10,false
2026-02-23T06:00:00Z,Wakanda,Clean Water,1018.73,false
2026-02-23T06:00:00Z,Wakanda,Arc Reactor Cores,139.15,false
2026-02-23T06:00:00Z,Wakanda,Pym Particles,37.02,false
2026-02-23T06:00:00Z,Sanctum Sanctorum,Vibranium,254.69,false
2026-02-23T06:00:00Z,Sanctum Sanctorum,Medical Kits,33.80,false
2026-02-23T06:00:00Z,Sanctum Sanctorum,Clean Water,1343.52,false
2026-02-23T06:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,0.00,false
2026-02-23T06:00:00Z,Sanctum Sanctorum,Pym Particles,60.37,false
2026-02-23T06:00:00Z,Avengers Compound,Vibranium,922.79,false
2026-02-23T06:00:00Z,Avengers Compound,Medical Kits,258.39,false
2026-02-23T06:00:00Z,Avengers Compound,Clean Water,999.45,false
2026-02-23T06:00:00Z,Avengers Compound,Arc Reactor Cores,21.40,false
2026-02-23T06:00:00Z,Avengers Compound,Pym Particles,93.85,false
2026-02-23T06:00:00Z,Sokovia,Vibranium,54.36,false
2026-02-23T06:00:00Z,Sokovia,Medical Kits,55.25,false
2026-02-23T06:00:00Z,Sokovia,Clean Water,586.10,false
2026-02-23T06:00:00Z,Sokovia,Arc Reactor Cores,87.45,false
2026-02-23T06:00:00Z,Sokovia,Pym Particles,14.53,false
2026-02-23T06:00:00Z,New Asgard,Vibranium,632.36,false
2026-02-23T06:00:00Z,New Asgard,Medical Kits,84.01,false
2026-02-23T06:00:00Z,New Asgard,Clean Water,1130.86,false
2026-02-23T06:00:00Z,New Asgard,Arc Reactor Cores,21.20,false
2026-02-23T06:00:00Z,New Asgard,Pym Particles,20.27,false
2026-02-23T07:00:00Z,Wakanda,Vibranium,471.71,false
2026-02-23T07:00:00Z,Wakanda,Medical Kits,253.62,false
2026-02-23T07:00:00Z,Wakanda,Clean Water,973.33,false
2026-02-23T07:00:00Z,Wakanda,Arc Reactor Cores,187.06,false
2026-02-23T07:00:00Z,Wakanda,Pym Particles,32.50,false
2026-02-23T07:00:00Z,Sanctum Sanctorum,Vibranium,245.28,false
2026-02-23T07:00:00Z,Sanctum Sanctorum,Medical Kits,29.87,false
2026-02-23T07:00:00Z,Sanctum Sanctorum,Clean Water,1292.51,false
2026-02-23T07:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,0.00,false
2026-02-23T07:00:00Z,Sanctum Sanctorum,Pym Particles,57.41,false
2026-02-23T07:00:00Z,Avengers Compound,Vibranium,900.06,false
